0.1	39.0356
0.2	34.6832
0.3	30.7213
0.4	26.9378
0.5	23.1185
0.6	19.1406
0.7	15.0887
0.8	11.2494
0.9	7.93633
1	5.32229
1.1	3.41341
1.2	2.10867
1.3	1.26468
1.4	0.741544
1.5	0.427026
1.6	0.241849
1.7	0.134494
1.8	0.0731339
1.9	0.0386595
2	0.019768
2.1	0.00982129
2.2	0.00493566
2.3	0.00284698
2.4	0.00224286
2.5	0.00237056
2.6	0.00280637
2.7	0.00331943
2.8	0.00379122
2.9	0.00416776
3	0.00443121
3.1	0.00458323
3.2	0.00463509
3.3	0.0046021
3.4	0.00450042
3.5	0.00434539
3.6	0.00415076
3.7	0.00392836
3.8	0.00368805
3.9	0.00343792
4	0.00318442
4.1	0.0029326
4.2	0.00268631
4.3	0.00244842
4.4	0.00222098
4.5	0.00200539
4.6	0.00180251
4.7	0.00161279
4.8	0.00143635
4.9	0.00127305
5	0.00112259
5.1	0.000984509
5.2	0.000858258
5.3	0.000743224
5.4	0.000638753
5.5	0.000544177
5.6	0.000458819
5.7	0.000382015
5.8	0.000313116
5.9	0.000251499
6	0.000196565
6.1	0.00014775
6.2	0.000104521
6.3	6.63775e-05
6.4	3.28543e-05
6.5	3.51816e-06
6.6	2.2032e-05
6.7	4.41664e-05
6.8	6.32256e-05
6.9	7.95236e-05
7	9.33444e-05
7.1	0.000104951
7.2	0.000114581
7.3	0.000122453
7.4	0.000128764
7.5	0.000133691
7.6	0.000137398
7.7	0.000140031
7.8	0.000141721
7.9	0.000142587
8	0.000142736
8.1	0.000142264
8.2	0.000141257
8.3	0.000139792
8.4	0.000137937
8.5	0.000135754
8.6	0.000133296
8.7	0.000130613
8.8	0.000127747
8.9	0.000124735
9	0.000121611
9.1	0.000118405
9.2	0.000115142
9.3	0.000111843
9.4	0.00010853
9.5	0.000105218
9.6	0.000101922
9.7	9.86546e-05
9.8	9.54262e-05
9.9	9.22458e-05
10	8.91209e-05
10.1	8.60575e-05
10.2	8.30608e-05
10.3	8.01348e-05
10.4	7.72825e-05
10.5	7.38157e-05
10.6	7.11177e-05
10.7	6.84987e-05
10.8	6.59591e-05
10.9	6.34991e-05
11	6.11184e-05
11.1	5.88163e-05
11.2	5.65921e-05
11.3	5.44445e-05
11.4	5.23723e-05
11.5	5.0374e-05
11.6	4.8448e-05
11.7	4.65925e-05
11.8	4.48057e-05
11.9	4.30858e-05
12	4.14309e-05
12.1	3.9839e-05
12.2	3.83082e-05
12.3	3.68365e-05
12.4	3.54219e-05
12.5	3.40626e-05
12.6	3.27565e-05
12.7	3.15018e-05
12.8	3.02967e-05
12.9	2.91393e-05
13	2.80278e-05
13.1	2.69606e-05
13.2	2.59358e-05
13.3	2.49519e-05
13.4	2.40073e-05
13.5	2.31004e-05
13.6	2.22297e-05
13.7	2.13938e-05
13.8	2.05912e-05
13.9	1.98207e-05
14	1.90809e-05
14.1	1.83705e-05
14.2	1.76884e-05
14.3	1.70334e-05
14.4	1.64043e-05
14.5	1.58001e-05
14.6	1.52198e-05
14.7	1.46624e-05
14.8	1.41269e-05
14.9	1.36124e-05
15	1.3118e-05
15.1	1.26429e-05
15.2	1.21863e-05
15.3	1.17474e-05
15.4	1.13255e-05
15.5	1.09199e-05
15.6	1.05298e-05
15.7	1.01547e-05
15.8	9.79392e-06
15.9	9.44686e-06
16	9.11297e-06
16.1	8.79169e-06
16.2	8.4825e-06
16.3	8.18491e-06
16.4	7.89845e-06
16.5	7.62264e-06
16.6	7.35707e-06
16.7	7.1013e-06
16.8	6.85495e-06
16.9	6.61763e-06
17	6.38897e-06
17.1	6.16862e-06
17.2	5.95625e-06
17.3	5.75154e-06
17.4	5.55418e-06
17.5	5.36388e-06
17.6	5.18036e-06
17.7	5.00334e-06
17.8	4.83258e-06
17.9	4.66783e-06
18	4.50884e-06
18.1	4.3554e-06
18.2	4.20729e-06
18.3	4.0643e-06
18.4	3.92624e-06
18.5	3.79291e-06
18.6	3.66413e-06
18.7	3.53973e-06
18.8	3.41954e-06
18.9	3.3034e-06
19	3.19116e-06
19.1	3.08267e-06
19.2	2.97779e-06
19.3	2.87639e-06
19.4	2.77833e-06
19.5	2.6835e-06
19.6	2.59177e-06
19.7	2.50303e-06
19.8	2.41716e-06
19.9	2.33407e-06
20	2.25366e-06
20.1	2.17582e-06
20.2	2.10046e-06
20.3	2.0275e-06
20.4	1.95685e-06
20.5	1.88842e-06
20.6	1.82214e-06
20.7	1.75793e-06
20.8	1.69572e-06
20.9	1.63544e-06
21	1.57702e-06
21.1	1.52039e-06
21.2	1.4655e-06
21.3	1.41228e-06
21.4	1.36068e-06
21.5	1.31064e-06
21.6	1.26211e-06
21.7	1.21503e-06
21.8	1.16936e-06
21.9	1.12506e-06
22	1.08206e-06
22.1	1.04034e-06
22.2	9.99838e-07
22.3	9.60528e-07
22.4	9.22366e-07
22.5	8.85313e-07
22.6	8.49335e-07
22.7	8.14395e-07
22.8	7.80459e-07
22.9	7.47496e-07
23	7.15474e-07
23.1	6.84362e-07
23.2	6.54131e-07
23.3	6.24754e-07
23.4	5.96203e-07
23.5	5.68451e-07
23.6	5.41474e-07
23.7	5.15248e-07
23.8	4.89748e-07
23.9	4.64952e-07
24	4.40838e-07
24.1	4.17386e-07
24.2	3.94574e-07
24.3	3.72383e-07
24.4	3.50794e-07
24.5	3.29789e-07
24.6	3.09349e-07
24.7	2.89458e-07
24.8	2.70099e-07
24.9	2.51256e-07
25	2.32913e-07
25.1	2.15057e-07
